ID,DestAct,NbTransf,TimePT,WalkingTimePT,WaitingTimePT,CostPT,CostCar,TimeCar,NbHousehold,NbChild,NbCar,NbMoto,NbBicy,NbBicyChild,NbComp,NbTV,Internet,NewsPaperSubs,NbCellPhones,NbSmartPhone,HouseType,OwnHouse,NbRoomsHouse,YearsInHouse,Income,Gender,BirthYear,Mothertongue,FamilSitu,OccupStat,SocioProfCat,CalculatedIncome,Education,HalfFareST,LineRelST,GenAbST,AreaRelST,OtherST,CarAvail,MarginalCostPT,CostCarCHF,Envir01,Envir02,Envir03,Envir04,Envir05,Envir06,Mobil01,Mobil02,Mobil03,Mobil04,Mobil05,Mobil06,Mobil07,Mobil08,Mobil09,Mobil10,Mobil11,Mobil12,Mobil13,Mobil14,Mobil15,Mobil16,Mobil17,Mobil18,Mobil19,Mobil20,Mobil21,Mobil22,Mobil23,Mobil24,Mobil25,Mobil26,Mobil27,ResidCh01,ResidCh02,ResidCh03,ResidCh04,ResidCh05,ResidCh06,ResidCh07,LifSty01,LifSty02,LifSty03,LifSty04,LifSty05,LifSty06,LifSty07,LifSty08,LifSty09,LifSty10,LifSty11,LifSty12,LifSty13,LifSty14,TripPurpose,TypeCommune,UrbRur,LangCode,ClassifCodeLine,frequency,ResidChild,NbTrajects,FreqCarPar,FreqTrainPar,FreqOtherPar,FreqTripHouseh,Region,distance_km,Choice,InVehicleTime,ModeToSchool,ReportedDuration,CoderegionCAR,age,Weight
70740257,6.0,1,75,28,3,17.2,3.2,29,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,5.0,20.0,3.0,2.0,1956.0,1.0,7.0,2.0,6.0,5000.0,3.0,1,2,2,2,2,2.0,8.6,4.59,4.0,1.0,3.0,1.0,3.0,5.0,5.0,2.0,3.0,5.0,4.0,2.0,4.0,1.0,4.0,3.0,4.0,1.0,5.0,2.0,5.0,1.0,1.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,1.0,3.0,4.0,2.0,1.0,4.0,4.0,2.0,3.0,4.0,4.0,4.0,2.0,3.0,5.0,1.0,3.0,1.0,5.0,1.0,4.0,3.0,6,2,2,2,3,4.0,1,4.0,2.0,2.0,1.0,8,32.0,1,44.0,3.0,30.0,8,54.0,0.000367986
70740258,1.0,0,17,5,0,6.2,0.68,11,2.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,11.0,4.0,1.0,1962.0,1.0,3.0,1.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,6.2,0.97,2.0,4.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,1.0,4.0,3.0,2.0,4.0,4.0,3.0,1.0,2.0,5.0,2.0,2.0,4.0,4.0,3.0,3.0,2.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,1.0,6,2,2,2,3,5.0,1,3.0,2.0,2.0,3.0,8,6.0,1,12.0,4.0,15.0,8,48.0,0.00115614
70740266,4.0,4,279,35,80,65.6,38.8,494,2.0,0.0,1.0,0.0,0.0,0.0,3.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,7.0,12.0,3.0,2.0,1944.0,1.0,2.0,9.0,3.0,5000.0,6.0,1,2,2,2,2,1.0,32.8,55.6,4.0,3.0,4.0,2.0,4.0,4.0,6.0,6.0,4.0,4.0,5.0,2.0,4.0,2.0,4.0,6.0,2.0,1.0,4.0,4.0,5.0,2.0,2.0,1.0,4.0,5.0,6.0,1.0,5.0,4.0,1.0,1.0,1.0,2.0,4.0,1.0,2.0,1.0,1.0,5.0,5.0,1.0,5.0,4.0,6.0,6.0,1.0,4.0,6.0,2.0,3.0,4.0,1.0,4.0,3.0,6,2,2,2,3,3.0,2,1.0,3.0,3.0,4.0,8,418.0,1,164.0,4.0,145.0,8,66.0,7.71e-05
70740299,1.0,0,40,20,0,12.4,1.64,21,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,17.0,4.0,1.0,1948.0,1.0,2.0,1.0,6.0,7000.0,3.0,2,1,2,2,2,1.0,0.0,2.35,4.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,6,2,2,2,3,6.0,2,3.0,2.0,2.0,4.0,8,12.0,0,20.0,3.0,34.0,8,62.0,0.000409116
70740299,1.0,0,44,20,0,12.4,1.64,21,2.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,17.0,4.0,1.0,1948.0,1.0,2.0,1.0,6.0,7000.0,3.0,2,1,2,2,2,1.0,0.0,2.35,4.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,3.0,4.0,4.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,4.0,2.0,5.0,2.0,2.0,1.0,5.0,5.0,2.0,4.0,4.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,2.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,2.0,6,2,2,2,3,6.0,2,3.0,2.0,2.0,4.0,8,12.0,0,24.0,3.0,14.0,8,62.0,0.000409116
70740427,6.0,3,126,60,19,20.6,3.46,47,2.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.5,20.0,3.0,1.0,1944.0,1.0,2.0,9.0,1.0,5000.0,6.0,1,2,2,2,2,1.0,10.3,4.96,2.0,4.0,4.0,3.0,3.0,5.0,6.0,6.0,4.0,4.0,4.0,3.0,5.0,2.0,4.0,6.0,4.0,1.0,4.0,4.0,4.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,3.0,4.0,3.0,6.0,4.0,2.0,5.0,6.0,4.0,4.0,4.0,4.0,3.0,3.0,6,2,2,2,3,3.0,3,1.0,3.0,3.0,3.0,8,29.0,1,47.0,5.0,55.0,8,66.0,8.57e-05
80630371,1.0,0,57,48,0,3.0,0.76,10,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.5,2.0,4.0,1.0,1960.0,1.0,2.0,1.0,1.0,7000.0,3.0,1,2,2,2,2,1.0,2.2,1.09,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,1.0,6,2,2,4,4,5.0,1,3.0,2.0,1.0,1.0,7,6.5,1,9.0,4.0,10.0,7,50.0,0.000409116
80630371,9.0,0,77,35,0,3.0,0.82,12,2.0,0.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,5.5,2.0,4.0,1.0,1960.0,1.0,2.0,1.0,1.0,7000.0,3.0,1,2,2,2,2,1.0,2.2,1.18,2.0,2.0,2.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,4.0,3.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,4.0,3.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,6,2,2,4,4,5.0,1,3.0,2.0,1.0,1.0,7,7.5,1,42.0,4.0,10.0,7,50.0,0.000409116
90300005,1.0,1,57,31,9,4.4,0.84,11,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.5,14.0,4.0,1.0,1955.0,1.0,1.0,1.0,6.0,7000.0,4.0,1,2,2,1,2,1.0,2.2,1.2,6.0,1.0,1.0,6.0,5.0,5.0,5.0,1.0,3.0,5.0,5.0,1.0,5.0,2.0,3.0,1.0,3.0,6.0,4.0,1.0,1.0,5.0,1.0,5.0,2.0,1.0,5.0,4.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,3.0,4.0,1.0,4.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,4.0,1.0,2,2,2,2,3,5.0,2,1.0,2.0,2.0,4.0,7,7.5,2,17.0,5.0,24.0,7,55.0,0.000109132
90300011,1.0,0,99,43,0,12.0,3.55,39,3.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,5.5,20.0,5.0,1.0,1953.0,1.0,3.0,1.0,6.0,9000.0,3.0,2,1,2,2,2,1.0,0.0,5.09,1.0,2.0,3.0,3.0,3.0,4.0,5.0,6.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,6.0,4.0,6.0,4.0,3.0,5.0,5.0,3.0,6.0,6.0,6.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,5.0,3.0,2.0,1.0,4.0,3.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,3.0,3.0,6.0,4.0,4.0,1.0,2,2,2,2,3,2.0,4,3.0,2.0,2.0,4.0,7,31.5,0,56.0,4.0,56.0,7,57.0,0.000409116
90300012,1.0,1,103,55,0,12.0,3.52,38,3.0,0.0,2.0,0.0,2.0,0.0,3.0,3.0,1.0,1.0,3.0,0.0,2.0,2.0,5.5,20.0,5.0,1.0,1953.0,1.0,3.0,1.0,6.0,9000.0,3.0,2,1,2,2,2,1.0,0.0,5.04,2.0,2.0,3.0,1.0,3.0,4.0,5.0,6.0,4.0,5.0,4.0,4.0,5.0,4.0,2.0,6.0,4.0,6.0,4.0,3.0,5.0,5.0,3.0,6.0,6.0,6.0,3.0,3.0,2.0,2.0,6.0,4.0,4.0,2.0,5.0,4.0,2.0,1.0,5.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,3.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,1.0,2,2,2,2,3,2.0,4,3.0,2.0,2.0,4.0,7,31.0,0,48.0,4.0,79.0,7,57.0,0.000409116
90300013,7.0,1,36,12,0,3.0,0.84,12,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,4.0,9.0,3.0,2.0,1948.0,1.0,1.0,9.0,3.0,5000.0,2.0,1,2,2,2,2,1.0,2.2,1.2,4.0,3.0,1.0,2.0,4.0,5.0,6.0,6.0,3.0,5.0,5.0,3.0,4.0,3.0,5.0,6.0,4.0,1.0,5.0,1.0,5.0,2.0,1.0,3.0,4.0,1.0,1.0,3.0,3.0,5.0,6.0,4.0,4.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,2.0,2.0,4.0,3.0,6.0,3.0,2.0,5.0,1.0,1.0,4.0,3.0,3.0,4.0,3.0,2,2,2,2,3,3.0,1,1.0,3.0,2.0,4.0,7,5.5,0,24.0,4.0,20.0,7,62.0,0.001472131
90300068,1.0,1,78,32,0,6.0,1.91,22,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4.5,12.0,2.0,2.0,1941.0,1.0,1.0,9.0,6.0,3250.0,2.0,1,2,2,2,2,1.0,3.0,2.74,3.0,4.0,3.0,3.0,3.0,5.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,3.0,5.0,6.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,5.0,5.0,3.0,2.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0,3.0,1.0,5.0,2.0,3.0,2.0,4.0,4.0,4.0,3.0,2,2,2,2,3,4.0,2,3.0,2.0,2.0,1.0,7,17.5,0,46.0,3.0,60.0,7,69.0,0.00115614
90300075,1.0,2,108,54,8,82.0,2.32,24,5.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,5.0,0.0,1.0,1.0,7.0,8.0,4.0,2.0,1962.0,1.0,5.0,1.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,82.0,3.32,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,2,2,2,3,4.0,2,4.0,2.0,2.0,3.0,7,22.0,1,46.0,4.0,20.0,7,48.0,0.000367986
90300075,1.0,1,124,89,2,82.0,2.4,24,5.0,0.0,2.0,0.0,3.0,0.0,1.0,3.0,1.0,1.0,5.0,0.0,1.0,1.0,7.0,8.0,4.0,2.0,1962.0,1.0,5.0,1.0,6.0,7000.0,3.0,2,2,2,2,2,1.0,82.0,3.44,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,2.0,5.0,4.0,2.0,3.0,3.0,3.0,4.0,1.0,3.0,3.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,2,2,2,2,3,4.0,2,4.0,2.0,2.0,3.0,7,23.0,1,33.0,4.0,45.0,7,48.0,0.000367986
90300088,1.0,1,96,44,3,11.2,2.35,31,4.0,0.0,3.0,0.0,4.0,0.0,2.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,4.5,4.0,4.0,2.0,1988.0,1.0,6.0,1.0,6.0,7384.0,3.0,2,2,2,2,2,1.0,11.2,3.37,1.0,3.0,3.0,2.0,2.0,4.0,2.0,3.0,4.0,5.0,4.0,2.0,5.0,2.0,4.0,6.0,4.0,1.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,5.0,1.0,3.0,3.0,5.0,5.0,5.0,4.0,1.0,2.0,2.0,3.0,4.0,4.0,5.0,5.0,1.0,2,2,2,2,3,4.0,3,4.0,1.0,2.0,4.0,7,22.0,1,49.0,3.0,45.0,7,22.0,0.00087004
90300114,1.0,2,111,22,12,8.4,3.17,27,4.0,0.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,2.0,2.0,5.0,10.0,6.0,1.0,1956.0,1.0,3.0,1.0,1.0,15000.0,6.0,1,2,2,2,2,1.0,4.2,4.54,1.0,3.0,4.0,2.0,6.0,5.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,6.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,1.0,2,2,2,2,3,3.0,2,3.0,2.0,2.0,3.0,7,35.0,1,77.0,5.0,45.0,7,54.0,0.000109132
90300114,4.0,1,85,52,0,72.0,1.35,19,4.0,0.0,2.0,1.0,4.0,0.0,3.0,2.0,1.0,1.0,4.0,0.0,2.0,2.0,5.0,10.0,6.0,1.0,1956.0,1.0,3.0,1.0,1.0,15000.0,6.0,1,2,2,2,2,1.0,36.0,1.93,1.0,3.0,4.0,2.0,6.0,5.0,2.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,2.0,5.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,6.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,3.0,2,2,2,2,3,3.0,2,3.0,2.0,2.0,3.0,7,12.0,1,33.0,5.0,30.0,7,54.0,0.000109132
90300122,2.0,1,53,15,8,7.2,0.53,7,2.0,1.0,1.0,0.0,4.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,5.0,15.0,2.0,2.0,1971.0,1.0,4.0,2.0,8.0,3250.0,3.0,2,2,2,2,2,1.0,7.2,0.76,4.0,2.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,5.0,3.0,4.0,4.0,5.0,4.0,2.0,5.0,1.0,5.0,3.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,5.0,3.0,2.0,1.0,3.0,5.0,2.0,4.0,4.0,3.0,1.0,1.0,5.0,2.0,4.0,5.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,1.0,2,2,2,2,3,5.0,1,2.0,2.0,2.0,3.0,7,5.0,1,30.0,4.0,15.0,7,39.0,0.00087004
90300138,10.0,0,53,47,0,6.0,0.68,8,2.0,0.0,1.0,1.0,3.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,5.5,30.0,4.0,1.0,1943.0,1.0,2.0,9.0,6.0,7000.0,3.0,1,2,2,2,2,1.0,3.0,0.97,3.0,2.0,3.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,4.0,4.0,6.0,5.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,2.0,4.0,2.0,1.0,6.0,2.0,2.0,4.0,4.0,2.0,1.0,4.0,2.0,2.0,4.0,4.0,4.0,6.0,4.0,4.0,2.0,6.0,4.0,2.0,4.0,4.0,2.0,3.0,2,2,2,2,3,3.0,2,1.0,2.0,2.0,3.0,7,5.0,1,6.0,4.0,12.0,7,67.0,0.0003213
90300157,7.0,2,96,54,0,123.0,0.84,30,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,30.0,3.0,1.0,1937.0,1.0,2.0,9.0,6.0,5000.0,2.0,2,2,2,2,2,1.0,123.0,1.2,3.0,3.0,3.0,3.0,3.0,4.0,6.0,6.0,6.0,4.0,6.0,3.0,5.0,3.0,2.0,6.0,6.0,1.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,6.0,4.0,3.0,4.0,1.0,1.0,6.0,6.0,1.0,6.0,6.0,6.0,6.0,6.0,6.0,3.0,4.0,3.0,3.0,6.0,3.0,6.0,5.0,6.0,6.0,3.0,2.0,3.0,6.0,3.0,2,2,2,2,3,3.0,3,1.0,2.0,3.0,3.0,7,6.7,1,42.0,4.0,45.0,7,73.0,0.001285365
90300158,7.0,2,101,60,0,82.0,2.08,27,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,5.0,30.0,3.0,2.0,1936.0,1.0,2.0,9.0,6.0,5000.0,2.0,2,2,2,2,2,1.0,82.0,2.98,3.0,3.0,3.0,3.0,3.0,4.0,6.0,6.0,6.0,4.0,6.0,3.0,5.0,2.0,3.0,6.0,3.0,1.0,5.0,5.0,4.0,4.0,6.0,6.0,6.0,3.0,4.0,4.0,6.0,3.0,1.0,2.0,2.0,3.0,3.0,4.0,3.0,6.0,6.0,6.0,3.0,4.0,3.0,3.0,6.0,3.0,6.0,5.0,6.0,6.0,4.0,2.0,3.0,3.0,3.0,2,2,2,2,3,1.0,3,1.0,2.0,3.0,3.0,7,17.0,1,41.0,4.0,51.0,7,74.0,0.00115614
90300161,7.0,3,134,30,18,23.6,4.61,36,2.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,23.0,3.0,1.0,1946.0,1.0,2.0,9.0,6.0,5000.0,3.0,2,2,2,2,2,1.0,23.6,6.61,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,2,2,2,2,3,5.0,2,1.0,4.0,3.0,1.0,7,50.5,1,86.0,4.0,75.0,7,64.0,0.000409116
90300284,1.0,3,157,67,8,11.4,3.8,36,1.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.5,9.0,4.0,1.0,1957.0,1.0,1.0,1.0,6.0,7000.0,4.0,2,2,2,2,2,1.0,11.4,5.45,2.0,2.0,2.0,3.0,2.0,5.0,4.0,2.0,3.0,5.0,4.0,2.0,4.0,3.0,4.0,6.0,4.0,3.0,5.0,3.0,2.0,4.0,5.0,4.0,4.0,1.0,3.0,1.0,4.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,3.0,4.0,5.0,4.0,2.0,2,2,2,2,3,3.0,3,2.0,3.0,3.0,4.0,7,38.0,1,82.0,4.0,45.0,7,53.0,0.000109132
90300309,1.0,0,91,34,0,6.0,2.11,20,1.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,3.0,11.0,3.0,1.0,1975.0,1.0,1.0,1.0,6.0,5000.0,6.0,1,2,2,1,2,1.0,3.0,3.02,2.0,4.0,3.0,4.0,4.0,5.0,4.0,6.0,3.0,6.0,6.0,3.0,3.0,3.0,3.0,6.0,4.0,3.0,4.0,3.0,4.0,3.0,4.0,3.0,5.0,4.0,2.0,3.0,4.0,5.0,1.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,3.0,4.0,3.0,1.0,4.0,2.0,3.0,3.0,2.0,4.0,4.0,1.0,2,2,2,2,3,3.0,2,2.0,3.0,3.0,4.0,7,18.5,0,57.0,4.0,53.0,7,35.0,0.000258025
90300331,1.0,0,106,55,0,12.0,2.11,21,2.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,4.5,7.0,4.0,1.0,1943.0,1.0,2.0,4.0,3.0,7000.0,3.0,2,2,2,2,1,1.0,12.0,3.02,4.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,2.0,1.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,2.0,2.0,2.0,4.0,2.0,4.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,3.0,2.0,2.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,4.0,3.0,2,2,2,2,3,5.0,5,3.0,2.0,2.0,4.0,7,17.8,1,51.0,5.0,125.0,7,67.0,0.0003213
90300336,1.0,0,68,53,0,172.0,1.04,8,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,13.0,3.0,1.0,1970.0,1.0,1.0,1.0,8.0,5000.0,3.0,1,2,2,2,2,3.0,86.0,1.49,3.0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,6.0,5.0,4.0,5.0,3.0,3.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,5.0,6.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2,2,2,2,3,4.0,4,4.0,1.0,2.0,1.0,7,4.8,2,15.0,4.0,50.0,7,40.0,0.000409116
90300336,11.0,0,84,78,0,46.0,1.2,16,1.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,13.0,3.0,1.0,1970.0,1.0,1.0,1.0,8.0,5000.0,3.0,1,2,2,2,2,3.0,23.0,1.72,3.0,5.0,4.0,3.0,2.0,5.0,4.0,3.0,6.0,5.0,4.0,5.0,3.0,3.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,5.0,4.0,2.0,1.0,5.0,1.0,1.0,5.0,1.0,3.0,5.0,6.0,4.0,6.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,2,2,2,2,3,4.0,2,4.0,1.0,2.0,1.0,7,11.5,1,6.0,4.0,55.0,7,40.0,0.000409116
90300344,1.0,1,137,65,3,8.4,3.6,43,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,4.5,13.0,3.0,2.0,1947.0,1.0,1.0,1.0,3.0,5000.0,6.0,1,2,2,2,1,1.0,4.2,5.16,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,6.0,3.0,2.0,4.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,4.0,3.0,2.0,6.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,3.0,6.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,1.0,2,2,2,2,3,2.0,2,3.0,2.0,3.0,1.0,7,35.0,1,69.0,4.0,40.0,7,63.0,9.82e-05
90300344,9.0,1,155,88,14,6.0,2.79,35,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,4.5,13.0,3.0,2.0,1947.0,1.0,1.0,1.0,3.0,5000.0,6.0,1,2,2,2,1,1.0,3.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,5.0,6.0,3.0,2.0,4.0,4.0,4.0,3.0,6.0,3.0,4.0,4.0,4.0,3.0,2.0,6.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,6.0,3.0,6.0,1.0,4.0,3.0,3.0,3.0,2.0,3.0,4.0,3.0,2,2,2,2,3,2.0,2,3.0,2.0,3.0,1.0,7,24.0,1,53.0,4.0,30.0,7,63.0,9.82e-05
